25161,1185348,80
23929,110924713,2685
25421,43118884,1124
26100,86201679,1307
23796,31567178,676
26176,230851755,3573
25527,144910034,3610
25358,32913950,784
25362,48904711,1205
25087,602455,28
23894,10535350,197
23895,146573007,3514
23900,133230671,3070
25689,81907433,2093
24218,64942447,1406
25449,102609306,2472
25473,59057358,1468
24116,109529087,2620
25831,594573,35
23301,25727235,578
23323,47827440,1120
25495,101706917,2658
24575,102509068,2371
23507,118690781,3029
23512,150478483,3897
24671,50225505,1029
24732,17267091,306
26039,154095647,2419
23595,78945260,2037
24904,106754432,2871
23648,122690399,3215
24891,60223806,1509
25185,76235078,1847
24028,106204100,2427
25271,53486177,1325
26092,188220988,3016
23566,4473642,161
25436,22167880,428
25752,98653707,2607
25748,21740615,418
23635,5535990,168
23636,28467862,618
24301,104309640,2388
24347,58531358,1266
23560,65663893,1719
24376,42136042,1020
24981,80746615,2040
25542,103834280,2658
25548,148849776,3747
24758,95407556,2125
23713,392654380,9578
24494,18969312,317
24148,129845470,3089
24146,97039269,2278
23339,31129398,714
24415,28142107,485
24423,158156601,3665
23296,312941502,8113
23834,147713574,3650
25169,60111827,1481
25239,100306575,2682
24157,58802,5
24288,38911122,723
25027,73254066,1899
23468,103351965,1982
24853,24265311,379
25081,153220006,3993
24912,90743707,2380
25769,7715387,190
25774,26449627,571
25767,37888315,965
23973,136245780,3299
23373,119169447,3068
23727,160426554,3695
24772,92938656,2119
25412,130073795,3399
25404,133606758,3336
25634,72490262,1764
25116,55841302,1420
24073,134082505,3128
25946,143990647,3773
25302,12649574,258
26133,25360679,305
25462,66571282,1653
25461,1032303,55
25460,151510694,4031
25939,94697033,2426
25395,110261018,2881
25401,108522048,2732
25398,47481317,1119
25593,47567557,703
24548,19075608,2287
24680,87667755,2047
25609,62684544,1574
25790,148207486,3919
25344,22755499,516
26027,107490286,1635
26162,230983341,3396
26158,238087520,3705
23807,87998139,1933
23361,51566770,1253
26125,66257171,1014
25980,129698376,3482
24985,82472862,2061
24988,54443220,1306
24986,66267704,1691
25113,5934313,170
25108,82920541,2106
23299,131302741,3575
23298,141155357,3577
23300,139534364,3578
23297,134371863,3577
23498,389779,20
24271,132447369,3049
24949,33416915,810
25015,2058252,141
24787,141134,9
24785,121934548,2886
24697,138579045,3194
24693,30185462,651
26141,86405644,1328
26144,163579514,2619
25901,133753925,3297
25902,135709041,3665
23457,274705,22
25200,75537836,2024
25202,140535979,3589
23439,40085154,1019
23999,117597378,2768
25812,96730692,2561
25818,148359888,3699
26673,119969827,3096
27154,21413150,467
27137,42344024,1011
27152,112010199,2781
27146,1112898,113
27135,72158805,1789
27133,89381489,2303
27134,55055357,1213
27147,125390610,3210
27138,17533423,338
27129,128856351,3387
27153,50160157,1235
27140,31188142,695
27151,42290297,1090
27142,82726051,2090
27136,36851067,869
27149,8222179,190
27139,43214236,1110
27145,89495418,2234
27148,145025048,3660
27143,116700506,3032
27128,69251646,1843
27127,100789025,2730
27144,9483470,213
27150,101521493,2662
27287,83035,6
27975,118597134,3129
27884,159707997,4086
27681,80981110,2034
28506,103204666,2712
28003,270928,13
28000,17902687,376
28412,138012637,3585
28739,159927033,4078
27038,117412187,3115
27042,6890121,195
27512,19936570,448
26917,100563643,2636
26909,64982134,1552
26906,129744971,3363
28595,103783534,2771
28601,37795661,980
28387,103490015,2667
26866,53951739,1396
27094,50532739,1268
26828,16389874,333
28077,150391840,3958
27967,69973352,1853
27902,139458403,3741
27876,104198346,2761
27873,55154662,1374
26708,61257256,1437
26794,60021703,1505
26655,7370389,206
26575,130469781,3475
28111,80019780,1991
28428,321490,18
27406,54877263,1365
26574,137213243,3655
26847,26769143,624
26848,511184,61
26446,24248764,511
26504,124350736,3033
27860,249492,39
28565,57208938,1470
27124,23663459,542
27983,109296585,2804
26758,97670830,2562
27754,18630879,351
26420,265554313,6465
26425,82112763,2141
26432,103000368,2587
27282,51402233,1235
27054,20515638,408
26960,12439445,292
26948,9022219,213
28733,129657897,3450
28414,132034150,3587
26547,104990130,2765
26897,109721432,2888
26900,46621271,1179
26797,51465818,1271
27542,13841511,300
27081,153599857,4012
27336,996852,100
26487,104489203,1452
28636,124623264,3278
27913,120068293,3202
26603,121065022,2943
26605,46802132,1049
26533,60035517,1501
26528,46657943,1131
28143,90899811,2455
26720,225707,15
26719,157315534,4065
26711,155772497,4026
27766,828844,23
27023,52842268,1271
26619,1693415,99
28012,67179306,1707
28009,97085792,2391
26447,30353520,736
26462,77172328,1354
28396,24154290,514
27112,116596274,3022
