18644,104938017,3006
16178,80390584,2291
16183,36576660,1011
18089,120573672,3402
16194,45205456,1167
16327,81190938,2215
16331,42643067,1174
15740,54036199,1544
16030,76673020,2131
16665,76901735,2094
15914,128478278,3396
15734,115449447,3173
16942,107964329,2961
16168,39657784,1005
17012,14617272,424
16808,85782349,2378
16812,42919230,1196
16308,151552965,3985
17102,13896329,22
17134,6296877,5
17137,4113023,6
17135,11309775,15
17125,14516431,23
17109,638252,9
17103,161287,8
17113,277855,5
17105,9289034,22
17117,5398157,6
17139,4911446,5
17104,15058718,53
15924,49999339,1332
16795,34358692,994
16725,9852199,315
16132,380585,29
16484,112368715,2970
16491,49754916,1313
16486,61496882,1649
16052,92527302,2469
16224,37868682,996
16619,92752990,2522
16063,105008651,2832
16062,9151718,281
18400,52193174,1481
16405,36801749,1073
16404,121428976,3281
18235,119131663,3277
16377,126594322,3293
15639,32578152,2816
15800,55662943,1591
18689,131305131,3606
17829,102016238,2753
16562,519402,44
16561,110626732,2970
16860,53388178,1524
16998,89864407,2501
17522,679974,33
17519,121021343,3234
17526,69449752,1962
16695,149765000,4028
16667,26961202,841
16103,36528652,1059
15545,23035392,2111
16414,24133054,591
18576,108472512,3150
16036,27007368,714
15524,570183409,1727
15682,49669169,1369
15675,96016464,2616
15683,23045018,721
17175,76963713,2140
17171,115880059,3144
16844,1867208,59
16204,92908978,2453
16211,149496900,4040
15792,14945464,382
17262,136043883,3772
17613,17655997,520
16290,67744496,1908
16296,66884319,1794
19493,127030633,3581
19495,129439568,3372
19369,129403587,3681
00054,54045973,3766
19337,53046076,1369
19444,5627770,265
19438,401286273,10798
19258,34585588,998
00010,10332881,53
00061,2445537,178
17145,4439291,6
06586,560243,11
19826,1117550,44
08489,99395191,2281
18818,63693449,1764
15525,61747186,164
18925,125674427,3376
19455,138216889,3707
18784,22902026,698
18782,89280365,2710
18783,38669927,1119
19132,46125670,1284
19399,12519803,483
00055,461206,39
00057,383896,45
00058,443740,48
00056,108097,19
19647,1054767,50
18872,18670507,484
19543,57340367,1583
19173,125898941,3317
